name,platform_id,url,total_review_count,address,id,image_url,lat,lng,score
Crown Fried Chicken,cCEVGzalmcnGCrE6O6PDoA,https://www.yelp.com/biz/crown-fried-chicken-schenectady?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,20.0,"1712 State St,Schenectady, NY 12304",21255,https://s3-media4.fl.yelpcdn.com/bphoto/PIAvz2JVteobmnMhmUyn6w/o.jpg,42.7838,-73.9085,3
Halal Grub,q5Kcu_fUuI154zB-FExoog,https://www.yelp.com/biz/halal-grub-albany?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,13.0,"133 Wolf Rd,Albany, NY 12205",21257,https://s3-media3.fl.yelpcdn.com/bphoto/3axnZpfMd5fcfCNRIy546w/o.jpg,42.7185,-73.806,3
Karam Restaurant,lcFxWzFOET-WX4TJbHzDxQ,https://www.yelp.com/biz/karam-restaurant-schenectady?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,17.0,"1473 State St,Schenectady, NY 12304",21258,https://s3-media1.fl.yelpcdn.com/bphoto/6QO5Ah194EGWPi4WHTYkrA/o.jpg,42.793,-73.9176,1
Hakuna Matata,5KIoulOtpJGuJQ6Xxv5IJw,https://www.yelp.com/biz/hakuna-matata-oak-lawn-4?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,98.0,"6035 W 95th St,Oak Lawn, IL 60453",21302,https://s3-media1.fl.yelpcdn.com/bphoto/Po-Ejr8BWFew22ckx7m7jA/o.jpg,41.7194,-87.7717,3
J Beez Mediterranean & Grill Restaurant,9Am1cqZvZkoXLZiLB6fReQ,https://www.yelp.com/biz/j-beez-mediterranean-and-grill-restaurant-carol-stream?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,109.0,"976 West Army Trl,Carol Stream, IL 60188",21303,https://s3-media2.fl.yelpcdn.com/bphoto/igMfYMZdJyfc4MOzgMGqZA/o.jpg,41.9407,-88.1526,2
Nay Restaurant,cf6h1OD93KWPMXSm6b7qVQ,https://www.yelp.com/biz/nay-restaurant-glendale-heights-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,38.0,"365 E N Ave,Glendale Heights, IL 60139",21309,https://s3-media3.fl.yelpcdn.com/bphoto/SzP8vJ3jfjzmSr1S70wlJw/o.jpg,41.9025,-88.0746,1
Pitaville Mediterranean Grill,UJ6ZKIr5wsH9mFCqFj29iA,https://www.yelp.com/biz/pitaville-mediterranean-grill-naperville?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,237.0,"1552 N Aurora Rd,Unit 106,Naperville, IL 60563",21311,https://s3-media4.fl.yelpcdn.com/bphoto/_dUanUpOA-udPaW3YRGElw/o.jpg,41.7792,-88.1861,5
Char Kabobs,i4mACkx4qWcJe-OiH4I-8g,https://www.yelp.com/biz/char-kabobs-roselle-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,33.0,"821 N Roselle Rd,Ste 4900,Roselle, IL 60172",21314,https://s3-media2.fl.yelpcdn.com/bphoto/VPCmDRIrM_wqwDXZYHU5-A/o.jpg,41.9997,-88.0784,3
Mediterranean Oasis Grocery & Carryout,aT3UAVvMkHB5J5bf0yJNfA,https://www.yelp.com/biz/mediterranean-oasis-grocery-and-carryout-naperville?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,175.0,"357 E Bailey Rd,Naperville, IL 60565",21315,https://s3-media4.fl.yelpcdn.com/bphoto/UHz78nGlNfUE16cdJu7GcQ/o.jpg,41.7411,-88.124,4
"Zak's Pizza, Pasta & Wings",BYHHGy7FrbF536a8LWa7dQ,https://www.yelp.com/biz/zaks-pizza-pasta-and-wings-lombard?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,124.0,"931 S Main St,Lombard, IL 60148",21337,https://s3-media2.fl.yelpcdn.com/bphoto/IJeF40Hxmqrxj0-EM9v0Xg/o.jpg,41.868,-88.0173,2
Chama Gaúcha Brazilian Steakhouse,Hl-pLrShf3sQpuFPGLO9vg,https://www.yelp.com/biz/chama-ga%C3%BAcha-brazilian-steakhouse-downers-grove-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,1033.0,"3008 Finley Rd,Downers Grove, IL 60515",21338,https://s3-media3.fl.yelpcdn.com/bphoto/pCa-I7dBlNdrYzygGDV9TQ/o.jpg,41.8329,-88.0261,3
Catch 35 - Naperville,4KxCeOo3NvEPNC_KdlW7dA,https://www.yelp.com/biz/catch-35-naperville-naperville?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,392.0,"35 S Washington St,Naperville, IL 60540",21340,https://s3-media1.fl.yelpcdn.com/bphoto/oiRCOjjYFTAayynCgfTv6Q/o.jpg,41.7741,-88.1479,4
The Grill Effect,Gt8eTQbf50S757KG9zcogg,https://www.yelp.com/biz/the-grill-effect-lisle?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,100.0,"1600 Maple Ave,Ste F,Lisle, IL 60532",21342,https://s3-media3.fl.yelpcdn.com/bphoto/HbMJsxf7Q8COEaeOjl7w4g/o.jpg,41.7858,-88.0833,4
The Port of Peri Peri,sNSZvwVWeZ2QCSUQoHPOSw,https://www.yelp.com/biz/the-port-of-peri-peri-schaumburg?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,287.0,"927 S Roselle Rd,Schaumburg, IL 60193",21345,https://s3-media4.fl.yelpcdn.com/bphoto/FmZmRsqm7JgvvTIXOPo_qw/o.jpg,42.0105,-88.0799,4
Pita Inn,JV_xlMFDxDeK7AqKl4X6iA,https://www.yelp.com/biz/pita-inn-naperville-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,137.0,"1835 Abriter Ct,Naperville, IL 60563",21347,https://s3-media2.fl.yelpcdn.com/bphoto/yvOaitqonHztMwJf6S8f3g/o.jpg,41.8053,-88.1296,2
Taste Indian Chinese Cuisine,O-bA7mtFrMJRoB7uwROpDg,https://www.yelp.com/biz/taste-indian-chinese-cuisine-downers-grove-3?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,321.0,"2117 63rd St,Downers Grove, IL 60516",21349,https://s3-media3.fl.yelpcdn.com/bphoto/GqNqWFmN9fSFPnHv__w_PA/o.jpg,41.771,-88.0349,1
Babas Famous Steak & Lemonade,QjRgnIEoTXKX4yx7iqLMMg,https://www.yelp.com/biz/babas-famous-steak-and-lemonade-bolingbrook?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,52.0,"362 N Schmidt Rd,Bolingbrook, IL 60440",21351,https://s3-media3.fl.yelpcdn.com/bphoto/8BcUiYvBCB8pNy1sELBTaw/o.jpg,41.7073,-88.0879,3
Faizaan's Tasty Burgers,JxgK8PvW1wlCDH7ApMaBpg,https://www.yelp.com/biz/faizaans-tasty-burgers-hanover-park?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,124.0,"7219 Orchard Ln,Hanover Park, IL 60133",21354,https://s3-media2.fl.yelpcdn.com/bphoto/hnPJGa7s43F1eAv0-qVHzw/o.jpg,42.0032,-88.1292,2
Shaahi Biryani,Y3GJNLOat25N_3mnkf28IQ,https://www.yelp.com/biz/shaahi-biryani-glendale-heights-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,61.0,"246 Town Center Ln,Glendale Heights, IL 60139",21356,https://s3-media2.fl.yelpcdn.com/bphoto/kg8dtPBJlDp7PkuU7sfn4Q/o.jpg,41.9379,-88.0787,3
MazMez Middle Eastern Grill,omAi6Nvb1HFZvgvqQMdHkw,https://www.yelp.com/biz/mazmez-middle-eastern-grill-elk-grove-village?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,190.0,"642 Meacham Rd,Elk Grove Village, IL 60007",21361,https://s3-media1.fl.yelpcdn.com/bphoto/l1b0Dgo9tRe9pJq0Xm-N_g/o.jpg,42.006,-88.046,5
Devon Market,2l8rt03j9EH5-Z9rD84MGQ,https://www.yelp.com/biz/devon-market-chicago?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,211.0,"1440 W Devon Ave,Chicago, IL 60660",21866,https://s3-media4.fl.yelpcdn.com/bphoto/hkvIIRsnxNrKUDPLlikIuQ/o.jpg,41.9982,-87.6675,2
Kababish Karahi & Grill,wk-jGVUBrNUg4W5PsErP5g,https://www.yelp.com/biz/kababish-karahi-and-grill-lombard?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,58.0,"1214 S Highland Ave,Lombard, IL 60148",21363,https://s3-media3.fl.yelpcdn.com/bphoto/hC6lfOl71fvuyP8EYmby-g/o.jpg,41.8599,-88.0126,1
Mr. Broast,rN5wbz-W6Y4x3ysm1yDfEA,https://www.yelp.com/biz/mr-broast-aurora?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,107.0,"2202 Ogden Ave,Aurora, IL 60504",21368,https://s3-media2.fl.yelpcdn.com/bphoto/1Nz-OzJqsRjK_GDul7mngg/o.jpg,41.7325,-88.2616,2
Shibam Restaurant,9jZug9qvOZtJ90X2uf8zcQ,https://www.yelp.com/biz/shibam-restaurant-chicago-6?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,202.0,"4807 N Elston Ave,Chicago, IL 60630",21421,https://s3-media4.fl.yelpcdn.com/bphoto/IhMd_fdRNdNZFcQVr_u7rA/o.jpg,41.9683,-87.7403,4
Lollipop Chicken Wings,c4EOT3aoQx-KmXDI2peknA,https://www.yelp.com/biz/lollipop-chicken-wings-mount-prospect-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,139.0,"1705 W Algonquin Rd,Mount Prospect, IL 60056",21427,https://s3-media3.fl.yelpcdn.com/bphoto/TvSB53glcc3OM_l7R0ZO3A/o.jpg,42.0357,-87.9605,3
Fahrenheit 786,honiV_3eXutWP6ZDl48yMQ,https://www.yelp.com/biz/fahrenheit-786-glendale-heights-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,29.0,"136 E Army Trail Rd,Glendale Heights, IL 60139",21430,https://s3-media4.fl.yelpcdn.com/bphoto/ODH8ovjFy-I2h8A34UF4Lg/o.jpg,41.9382,-88.0839,4
Jerusalem Grill,FW2yXvdkYWIgtC8A4KoVMQ,https://www.yelp.com/biz/jerusalem-grill-chicago?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,74.0,"3142 N Narragansett Ave,Chicago, IL 60634",21434,https://s3-media1.fl.yelpcdn.com/bphoto/lFUFGf8P69Qn9pOVbH9ozA/o.jpg,41.9377,-87.7861,2
Mama Maria Pizza and More,HJVtvHI6dwQQQfxErjvlSQ,https://www.yelp.com/biz/mama-maria-pizza-and-more-schaumburg?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,42.0,"245 S Roselle Rd,Schaumburg, IL 60193",21435,https://s3-media1.fl.yelpcdn.com/bphoto/syzMHedaSRgZYwhbVU2cnA/o.jpg,42.0225,-88.0791,1
Jerusalem Cafe,XvFQiYTT7WcZyUZi3508mw,https://www.yelp.com/biz/jerusalem-cafe-oak-park?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,288.0,"1030 Lake St,Oak Park, IL 60301",21436,https://s3-media1.fl.yelpcdn.com/bphoto/LiWDr8r3dO37Ro0wDS1YHA/o.jpg,41.8888,-87.8018,1
Slim's,QPr7dxBlnNipJ0R5-GMd-w,https://www.yelp.com/biz/slims-chicago?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,368.0,"2020 W Montrose Ave,Chicago, IL 60618",21477,https://s3-media3.fl.yelpcdn.com/bphoto/uQCc-zvj7ipT5jLJApHjmg/o.jpg,41.9616,-87.6799,4
Cafe Orchid,BxsWBavWBEcD2pNmnn5yqg,https://www.yelp.com/biz/cafe-orchid-park-ridge?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,154.0,"650 N Northwest Hwy,Park Ridge, IL 60068",21483,https://s3-media2.fl.yelpcdn.com/bphoto/dK_rKrtNwnHooQKG5UzddQ/o.jpg,42.0193,-87.8426,2
Reza's Restaurant,ik-jlckr5FI4hXAQKjH_lg,https://www.yelp.com/biz/rezas-restaurant-oak-brook?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,370.0,"40 N Tower Rd,Oak Brook, IL 60523",21484,https://s3-media2.fl.yelpcdn.com/bphoto/rG-OmfQ3QX3SkxVwoH4weg/o.jpg,41.8453,-87.9879,5
Istanbul Market and Cafe,0Ehcn48vfv612CXLmd8mFg,https://www.yelp.com/biz/istanbul-market-and-cafe-mount-prospect-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,58.0,"2324 Elmhurst Rd,Mount Prospect, IL 60056",21487,https://s3-media4.fl.yelpcdn.com/bphoto/-1f5hbVWz83bAfOyK1oOKg/o.jpg,42.0235,-87.9406,4
Shish Kabob & Grill,MGyvFZdXS4rvKoFVSyknFA,https://www.yelp.com/biz/shish-kabob-and-grill-rosemont-4?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,152.0,"7118 Mannheim Rd,Rosemont, IL 60018",21491,https://s3-media1.fl.yelpcdn.com/bphoto/t4YJF3-71t9x2T2bQdnWKg/o.jpg,42.0084,-87.8871,3
Ali Baba Doner,V1VCsaFl9fH07blsJJdZQQ,https://www.yelp.com/biz/ali-baba-doner-chicago?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,97.0,"545 W Diversey Pkwy,Chicago, IL 60614",21495,https://s3-media2.fl.yelpcdn.com/bphoto/B93oU0QNHM4S-X4HOV1-jQ/o.jpg,41.9327,-87.6431,3
Nini's Deli,F2NBch93KPaQdM_x0Fs2VQ,https://www.yelp.com/biz/ninis-deli-chicago?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,887.0,"543 N Noble St,Chicago, IL 60642",21496,https://s3-media3.fl.yelpcdn.com/bphoto/7Rep6irkZ1DHGdx58OX9vw/o.jpg,41.8923,-87.662,4
Crave Kabob,9ePSkh6Ht0NR9lE7kNQ_xg,https://www.yelp.com/biz/crave-kabob-chicago-4?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,234.0,"1521 W Madison St,Chicago, IL 60607",21528,https://s3-media2.fl.yelpcdn.com/bphoto/bRPLpDVEEy0DAx6l9Q197A/o.jpg,41.8813,-87.6656,1
Pita House Restaurant,zagnoJAbIhfdoc6dTqnJow,https://www.yelp.com/biz/pita-house-restaurant-schaumburg-3?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,355.0,"300 W Higgins Rd,Schaumburg, IL 60193",21531,https://s3-media4.fl.yelpcdn.com/bphoto/svlzNK5nK0SGMfsz1134dA/o.jpg,42.0472,-88.0864,2
Zaytune Mediterranean Grill,ntLthO5cQDnwn-vKiT3WxA,https://www.yelp.com/biz/zaytune-mediterranean-grill-chicago-4?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,430.0,"3129 S Morgan St,Chicago, IL 60608",21534,https://s3-media3.fl.yelpcdn.com/bphoto/LhMDJIPgkEFmCZnFVF-Fmg/o.jpg,41.8371,-87.6509,3
Mon Ami Gabi,qWXpUtLEg6v2BTyOF040mQ,https://www.yelp.com/biz/mon-ami-gabi-oak-brook?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,531.0,"260 Oakbrook Ctr,Oak Brook, IL 60523",21541,https://s3-media3.fl.yelpcdn.com/bphoto/vB6_0qyua812XUVERd44Lg/o.jpg,41.8494,-87.9505,4
Dog Haus Biergarten,v6STMYtfNak_vSiqvI3B3Q,https://www.yelp.com/biz/dog-haus-biergarten-chicago?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,182.0,"2464 N Lincoln Ave,Chicago, IL 60614",21569,https://s3-media3.fl.yelpcdn.com/bphoto/EUqBROJbaooj-GBQ0L-LEQ/o.jpg,41.9267,-87.651,2
Bombay Chopsticks By India House,_Ags4Z_wH7Q_R0V7QD9Ygw,https://www.yelp.com/biz/bombay-chopsticks-by-india-house-hoffman-estates-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,539.0,"721 W Golf Rd,Hoffman Estates, IL 60169",21576,https://s3-media4.fl.yelpcdn.com/bphoto/KZP3ull9FmKv9mn5-eAl2w/o.jpg,42.0485,-88.0978,2
Fitoor Cafe & Grill,qI18SQBMcNTNo4ZqosfEig,https://www.yelp.com/biz/fitoor-cafe-and-grill-fresh-meadows-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,52.0,"179-22 Union Tpke,Fresh Meadows, NY 11366",21579,https://s3-media4.fl.yelpcdn.com/bphoto/sMjPu9C4CsykgEU7zcHMYQ/o.jpg,40.7266,-73.7884,4
Shahi Nihari and Chopsticks,HncH18IMXspVUWAXt1__JQ,https://www.yelp.com/biz/shahi-nihari-and-chopsticks-villa-park?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,188.0,"541 W North Ave,Villa Park, IL 60181",21591,https://s3-media1.fl.yelpcdn.com/bphoto/OmQgo1ZAIU6WzzdCeBlZiQ/o.jpg,41.9047,-87.9931,2
My Halal Meat and fish,yZ7XMPuzyoe1pPutuxP7wg,https://www.yelp.com/biz/my-halal-meat-and-fish-hoffman-estates?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,26.0,"1025 West Golf Rd,Hoffman Estates, IL 60169",21600,https://s3-media3.fl.yelpcdn.com/bphoto/s77pCHaGMianXEMFBxN5SQ/o.jpg,42.0481,-88.105,4
The Port of Peri Peri,xhV4LS-RhH0d_uUegkQVEg,https://www.yelp.com/biz/the-port-of-peri-peri-buffalo-grove?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,93.0,"1663 N Buffalo Grove Rd,Buffalo Grove, IL 60089",21645,https://s3-media1.fl.yelpcdn.com/bphoto/P_BRbiu_2AWMCrGyNQpTlQ/o.jpg,42.1815,-87.9647,4
Pi-Hi Cafe,ecFp44Y6EGdgtmZ-jPqaYA,https://www.yelp.com/biz/pi-hi-cafe-chicago?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,297.0,"3539 N Western Ave,Chicago, IL 60618",21648,https://s3-media1.fl.yelpcdn.com/bphoto/AyENwHAbUky7LwXU3sqPNw/o.jpg,41.9461,-87.6878,4
Maharaja,KIQ4qqENrs-uX5p7XZsS5A,https://www.yelp.com/biz/maharaja-rosemont?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,409.0,"9765 W Higgins Rd,Rosemont, IL 60018",21649,https://s3-media4.fl.yelpcdn.com/bphoto/krPb3nrTulbwwtkciLF-2g/o.jpg,41.9943,-87.87,4
IDOF Fresh Mediterranean,lu843HPnwHmxNWg_98HmtQ,https://www.yelp.com/biz/idof-fresh-mediterranean-chicago-12?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,174.0,"851 W Belmont Ave,Chicago, IL 60657",21659,https://s3-media3.fl.yelpcdn.com/bphoto/9VR-0GRWqu53CKW3oPhjSw/o.jpg,41.9397,-87.6513,2
Makki Fast Food & Grill,xMGDVTsgZ2LYoi5aTDYeeA,https://www.yelp.com/biz/makki-fast-food-and-grill-chicago?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,59.0,"4702 N Kimball Ave,Chicago, IL 60625",21660,https://s3-media2.fl.yelpcdn.com/bphoto/IkO_E3pzbCmirNOJV-x03g/o.jpg,41.9667,-87.7135,1
3 Arts Club Cafe,_wtMT97gelNAyfI82FPFvA,https://www.yelp.com/biz/3-arts-club-cafe-chicago-6?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,1092.0,"1300 N Dearborn Pkwy,Chicago, IL 60610",21704,https://s3-media2.fl.yelpcdn.com/bphoto/BMj_4p3YTuuxde1i9psu9w/o.jpg,41.9058,-87.6305,1
Sara Meat Market,r7LG-QgzBSQ9c0MENhu3Lw,https://www.yelp.com/biz/sara-meat-market-niles?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,14.0,"9001 N Milwaukee Ave,Niles, IL 60714",21705,https://s3-media1.fl.yelpcdn.com/bphoto/oW0VMCxzY4YQVd6BbKGQNQ/o.jpg,42.044,-87.8292,1
TAVA Fresh Taste of India,69FwwxDp7Eo3-ubrj3jC5w,https://www.yelp.com/biz/tava-fresh-taste-of-india-morton-grove-3?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,603.0,"7172 Dempster St,Morton Grove, IL 60053",21711,https://s3-media1.fl.yelpcdn.com/bphoto/rw2r7LQQS5O_dxDxTFJtrQ/o.jpg,42.0415,-87.8055,1
Luzzat,L-qbCMjUP7IKCK9r0w84kg,https://www.yelp.com/biz/luzzat-chicago?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,233.0,"1505 W Jarvis Ave,Chicago, IL 60626",21721,https://s3-media2.fl.yelpcdn.com/bphoto/T6ybYj2Kji53EL5u5lWpOQ/o.jpg,42.0159,-87.6686,1
Roka Akor - Chicago,rgHFY55p10VVur7N3s-z5Q,https://www.yelp.com/biz/roka-akor-chicago-chicago?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,1184.0,"456 N Clark St,Chicago, IL 60654",21772,https://s3-media1.fl.yelpcdn.com/bphoto/5Y6wK7K_U7e0_mYawKbtpQ/o.jpg,41.8906,-87.6313,3
